"","df71.z_star","df71.Longitude","df71.Latitude"
"32534",227.977898235061,-139.5,53.5
"32535",229.161659894014,-138.5,53.5
"32536",233.442073810393,-137.5,53.5
"32537",237.829393052456,-136.5,53.5
"32538",249.372850111151,-135.5,53.5
"32539",258.476584617876,-134.5,53.5
"32540",274.956017439357,-133.5,53.5
"32541",470.393247952108,-54.5,53.5
"32542",429.44068176867,-53.5,53.5
"32543",299.314444706065,-52.5,53.5
"32544",292.879339014207,-51.5,53.5
"32545",270.363737484131,-50.5,53.5
"32546",268.348921047877,-49.5,53.5
"32547",284.619061007119,-48.5,53.5
"32548",284.864591077558,-47.5,53.5
"32549",278.707422332148,-46.5,53.5
"32550",274.567008462311,-45.5,53.5
"32551",276.770128645099,-44.5,53.5
"32552",280.004437865927,-43.5,53.5
"32553",290.460246528027,-42.5,53.5
"32554",284.60628037793,-41.5,53.5
"32555",267.702678079139,-40.5,53.5
"32556",285.776888435622,-39.5,53.5
"32557",280.05994263649,-38.5,53.5
"32558",283.129379367359,-37.5,53.5
"32559",273.645685706092,-36.5,53.5
"32560",264.216319424367,-35.5,53.5
"32561",258.679901454672,-34.5,53.5
"32562",268.679366153754,-33.5,53.5
"32563",262.46330037113,-32.5,53.5
"32564",273.083169623889,-31.5,53.5
"32565",280.885553862617,-30.5,53.5
"32566",275.187947949927,-29.5,53.5
"32567",282.52512549812,-28.5,53.5
"32568",277.215956549143,-27.5,53.5
"32569",291.518253066564,-26.5,53.5
"32570",292.814742101789,-25.5,53.5
"32571",291.353694476486,-24.5,53.5
"32572",295.826496634521,-23.5,53.5
"32573",308.458634500471,-22.5,53.5
"32574",319.019100893014,-21.5,53.5
"32575",314.332113755504,-20.5,53.5
"32576",318.891219838091,-19.5,53.5
"32577",329.484701879511,-18.5,53.5
"32578",324.597530056367,-17.5,53.5
"32579",321.83749929867,-16.5,53.5
"32580",327.115949036115,-15.5,53.5
"32581",309.148789257943,-14.5,53.5
"32582",280.004774175357,-13.5,53.5
"32583",302.101214848896,-12.5,53.5
"32584",324.251720415604,-11.5,53.5
"32585",379.857767481877,-10.5,53.5
"32586",465.277622405553,-5.5,53.5
"32587",622.861552693643,145.5,53.5
"32588",477.973797299094,146.5,53.5
"32589",416.545776610507,149.5,53.5
"32590",480.70596078959,150.5,53.5
"32591",395.096622407252,161.5,53.5
"32592",399.727007460399,162.5,53.5
"32593",338.970547654543,163.5,53.5
"32594",309.834496490534,164.5,53.5
"32595",306.466250665747,165.5,53.5
"32596",302.879151230822,166.5,53.5
"32597",298.686620370223,167.5,53.5
"32598",296.325883045196,168.5,53.5
"32599",298.337098130816,169.5,53.5
"32600",273.044168891196,170.5,53.5
"32601",270.893200770139,171.5,53.5
"32602",274.070198083337,172.5,53.5
"32603",281.576937975,173.5,53.5
"32604",289.536988721307,174.5,53.5
"32605",270.072671096102,175.5,53.5
"32606",265.609164457725,176.5,53.5
"32607",266.253816803992,177.5,53.5
"32608",277.902180452327,178.5,53.5
"32609",273.865145467667,179.5,53.5
"32610",312.072951478367,-179.5,54.5
"32611",271.237255755295,-178.5,54.5
"32612",280.952604480487,-177.5,54.5
"32613",285.329229329514,-176.5,54.5
"32614",283.379809114851,-175.5,54.5
"32615",280.396095496804,-174.5,54.5
"32616",270.569391113901,-173.5,54.5
"32617",265.851431718041,-172.5,54.5
"32618",274.98780881276,-171.5,54.5
"32619",306.703178710201,-170.5,54.5
"32620",301.377909004786,-169.5,54.5
"32621",294.525383735506,-168.5,54.5
"32622",315.256416229453,-167.5,54.5
"32623",318.948882721403,-166.5,54.5
"32624",284.302240037433,-165.5,54.5
"32625",286.203007239621,-161.5,54.5
"32626",292.069361641655,-160.5,54.5
"32627",293.601234918113,-159.5,54.5
"32628",300.750015243242,-158.5,54.5
"32629",295.679433125668,-157.5,54.5
"32630",288.280218284132,-156.5,54.5
"32631",266.323916527813,-155.5,54.5
"32632",267.795362786699,-154.5,54.5
"32633",272.967984584342,-153.5,54.5
"32634",260.943568028056,-152.5,54.5
"32635",266.646558958476,-151.5,54.5
"32636",253.57251921764,-150.5,54.5
"32637",248.733089973381,-149.5,54.5
"32638",253.009622662845,-148.5,54.5
"32639",253.129515968936,-147.5,54.5
"32640",253.614152680203,-146.5,54.5
"32641",245.838555968423,-145.5,54.5
"32642",237.94218405756,-144.5,54.5
"32643",240.934196344069,-143.5,54.5
"32644",241.444318198735,-142.5,54.5
"32645",236.677359769224,-141.5,54.5
"32646",239.011230604322,-140.5,54.5
"32647",233.699646365269,-139.5,54.5
"32648",231.768513901059,-138.5,54.5
"32649",235.11213871001,-137.5,54.5
"32650",247.533379345149,-136.5,54.5
"32651",260.425693420659,-135.5,54.5
"32652",328.68788477203,-134.5,54.5
"32653",369.167912460029,-133.5,54.5
"32654",509.39087513565,-131.5,54.5
"32655",429.074252599418,-55.5,54.5
"32656",478.556191985963,-54.5,54.5
"32657",308.943751078629,-53.5,54.5
"32658",289.757638022898,-52.5,54.5
"32659",294.993664204586,-51.5,54.5
"32660",277.715047066862,-50.5,54.5
"32661",268.294668712672,-49.5,54.5
"32662",268.105989527804,-48.5,54.5
"32663",276.66616147107,-47.5,54.5
"32664",270.994183983295,-46.5,54.5
"32665",271.183747644364,-45.5,54.5
"32666",268.869769745298,-44.5,54.5
"32667",284.356590969225,-43.5,54.5
"32668",292.796140653613,-42.5,54.5
"32669",277.332189232858,-41.5,54.5
"32670",275.139013084074,-40.5,54.5
"32671",274.528588269998,-39.5,54.5
"32672",272.042943049214,-38.5,54.5
"32673",273.860864570192,-37.5,54.5
"32674",265.690586415881,-36.5,54.5
"32675",258.276180678253,-35.5,54.5
"32676",252.366616186458,-34.5,54.5
"32677",256.345742701506,-33.5,54.5
"32678",266.649860742291,-32.5,54.5
"32679",269.496738555729,-31.5,54.5
"32680",272.612879213684,-30.5,54.5
"32681",270.63274272026,-29.5,54.5
"32682",276.339435096082,-28.5,54.5
"32683",271.223035216386,-27.5,54.5
"32684",280.568322096086,-26.5,54.5
"32685",282.712073786493,-25.5,54.5
"32686",294.260671110442,-24.5,54.5
"32687",308.467805615348,-23.5,54.5
"32688",313.283474424475,-22.5,54.5
"32689",309.872767814387,-21.5,54.5
"32690",310.144643040514,-20.5,54.5
"32691",299.652523894316,-19.5,54.5
"32692",297.400637338214,-18.5,54.5
"32693",288.142908044867,-17.5,54.5
"32694",288.884201736761,-16.5,54.5
"32695",299.786718985357,-15.5,54.5
"32696",287.415668964672,-14.5,54.5
"32697",280.683300697796,-13.5,54.5
"32698",297.102134218011,-12.5,54.5
"32699",295.215204525517,-11.5,54.5
"32700",326.592411214303,-10.5,54.5
"32701",592.635850173372,145.5,54.5
"32702",390.295092360828,146.5,54.5
"32703",405.280221584899,149.5,54.5
"32704",414.130306211923,162.5,54.5
"32705",389.345689457005,163.5,54.5
"32706",389.231504007981,164.5,54.5
"32707",331.756267979341,165.5,54.5
"32708",302.556079811079,166.5,54.5
"32709",324.477570813135,168.5,54.5
"32710",307.219549932904,169.5,54.5
"32711",285.170571388397,170.5,54.5
"32712",271.073342597391,171.5,54.5
"32713",272.751952829029,172.5,54.5
"32714",278.634449246546,173.5,54.5
"32715",283.371883422112,174.5,54.5
"32716",281.123705585922,175.5,54.5
"32717",270.768030966676,176.5,54.5
"32718",272.922424043421,177.5,54.5
"32719",269.259340130359,178.5,54.5
"32720",304.94138614797,179.5,54.5
"32721",298.097972846042,-179.5,55.5
"32722",286.318998328742,-178.5,55.5
"32723",281.633019592078,-177.5,55.5
"32724",273.198552651528,-176.5,55.5
"32725",277.917606743982,-175.5,55.5
"32726",274.51397320946,-174.5,55.5
"32727",279.471855533835,-173.5,55.5
"32728",283.880948497072,-172.5,55.5
"32729",271.400819789481,-171.5,55.5
"32730",281.467619637552,-170.5,55.5
"32731",302.833522974384,-169.5,55.5
"32732",314.924037896555,-168.5,55.5
"32733",305.839060775205,-167.5,55.5
"32734",307.703651277982,-166.5,55.5
"32735",294.028737185443,-165.5,55.5
"32736",275.984081229939,-158.5,55.5
"32737",278.162855957459,-157.5,55.5
"32738",297.078531432285,-156.5,55.5
"32739",302.081024428793,-155.5,55.5
"32740",299.404880890514,-154.5,55.5
"32741",271.288242725619,-153.5,55.5
"32742",263.791542629028,-152.5,55.5
"32743",250.217932756515,-151.5,55.5
"32744",258.055322208108,-150.5,55.5
"32745",251.787424331974,-149.5,55.5
"32746",260.229209929849,-148.5,55.5
"32747",251.663628644423,-147.5,55.5
"32748",254.910437566246,-146.5,55.5
"32749",257.011876112424,-145.5,55.5
"32750",248.404340392819,-144.5,55.5
"32751",243.255120184188,-143.5,55.5
"32752",239.615062069531,-142.5,55.5
"32753",242.23261494519,-141.5,55.5
"32754",244.364671590222,-140.5,55.5
"32755",264.462592674155,-139.5,55.5
"32756",269.695799936481,-138.5,55.5
"32757",263.639923124038,-137.5,55.5
"32758",297.863858134334,-136.5,55.5
"32759",311.836792805063,-135.5,55.5
"32760",413.432868305435,-134.5,55.5
"32761",548.904555731906,-80.5,55.5
"32762",690.718426894929,-79.5,55.5
"32763",763.886202690345,-78.5,55.5
"32764",445.966911262532,-58.5,55.5
"32765",432.466381225685,-57.5,55.5
"32766",284.830623324467,-56.5,55.5
"32767",285.531453200309,-55.5,55.5
"32768",287.11265515977,-54.5,55.5
"32769",295.762292977446,-53.5,55.5
"32770",285.170976963696,-52.5,55.5
"32771",283.51517890215,-51.5,55.5
"32772",284.519144890304,-50.5,55.5
"32773",296.287999774968,-49.5,55.5
"32774",279.309168298306,-48.5,55.5
"32775",266.499482052052,-47.5,55.5
"32776",261.974421147644,-46.5,55.5
"32777",262.863684251998,-45.5,55.5
"32778",263.134518655493,-44.5,55.5
"32779",260.101854540161,-43.5,55.5
"32780",260.747800326394,-42.5,55.5
"32781",260.305667165216,-41.5,55.5
"32782",257.378853761379,-40.5,55.5
"32783",257.495886640121,-39.5,55.5
"32784",262.399042315749,-38.5,55.5
"32785",260.782516134293,-37.5,55.5
"32786",266.85492635827,-36.5,55.5
"32787",257.724987881945,-35.5,55.5
"32788",250.816148509025,-34.5,55.5
"32789",263.588558441825,-33.5,55.5
"32790",263.455286428114,-32.5,55.5
"32791",266.517904137471,-31.5,55.5
"32792",269.339441743385,-30.5,55.5
"32793",265.995161600877,-29.5,55.5
"32794",269.583401591094,-28.5,55.5
"32795",262.729321824859,-27.5,55.5
"32796",270.692057115865,-26.5,55.5
"32797",280.585111138394,-25.5,55.5
"32798",294.037665666101,-24.5,55.5
"32799",294.563775532724,-23.5,55.5
"32800",292.420441669502,-22.5,55.5
"32801",304.988205261552,-21.5,55.5
"32802",300.466914087205,-20.5,55.5
"32803",293.927675557376,-19.5,55.5
"32804",278.025844289361,-18.5,55.5
"32805",277.615921538603,-17.5,55.5
"32806",272.358563564204,-16.5,55.5
"32807",272.159304525086,-15.5,55.5
"32808",283.502137796236,-14.5,55.5
"32809",284.248259556649,-13.5,55.5
"32810",282.860576081693,-12.5,55.5
"32811",291.688554228582,-11.5,55.5
"32812",294.48010168051,-10.5,55.5
"32813",307.43268822689,-9.5,55.5
"32814",334.863641579878,-8.5,55.5
"32815",851.451929803655,18.5,55.5
"32816",884.098430756928,19.5,55.5
"32817",492.519216427583,162.5,55.5
"32818",453.617238390811,163.5,55.5
"32819",476.923980539322,164.5,55.5
"32820",474.710812176692,165.5,55.5
"32821",371.039607217517,167.5,55.5
"32822",345.636274922146,168.5,55.5
"32823",334.984466431505,169.5,55.5
"32824",332.123157593227,170.5,55.5
"32825",292.727187149143,171.5,55.5
"32826",282.194426091498,172.5,55.5
"32827",277.926470116033,173.5,55.5
"32828",285.741016235991,174.5,55.5
"32829",287.913676451211,175.5,55.5
"32830",307.96120063712,176.5,55.5
"32831",292.331341779866,177.5,55.5
"32832",299.952361534156,178.5,55.5
"32833",314.157210787219,179.5,55.5
"32834",299.548883447138,-179.5,56.5
"32835",292.404089338171,-178.5,56.5
"32836",292.589991954835,-177.5,56.5
"32837",296.868080476366,-176.5,56.5
"32838",273.372642430773,-175.5,56.5
"32839",295.763726779932,-174.5,56.5
"32840",285.80477852198,-173.5,56.5
"32841",291.526398892868,-172.5,56.5
"32842",285.953848366627,-171.5,56.5
"32843",279.06642353959,-170.5,56.5
"32844",280.682835641415,-169.5,56.5
"32845",288.72798179736,-168.5,56.5
"32846",320.028419461393,-166.5,56.5
"32847",315.892647237182,-152.5,56.5
"32848",301.324830882285,-151.5,56.5
"32849",286.688758479764,-150.5,56.5
"32850",309.446593282753,-149.5,56.5
"32851",279.111352783883,-148.5,56.5
"32852",255.590624826883,-147.5,56.5
"32853",259.948443640343,-146.5,56.5
"32854",260.357494155631,-145.5,56.5
"32855",255.527253312299,-144.5,56.5
"32856",260.848822582657,-143.5,56.5
"32857",265.011286924668,-142.5,56.5
"32858",253.43809314486,-141.5,56.5
"32859",263.179840452213,-140.5,56.5
"32860",292.413407798051,-139.5,56.5
"32861",273.765872698896,-138.5,56.5
"32862",303.300846197714,-137.5,56.5
"32863",303.166845709108,-136.5,56.5
"32864",378.413022187157,-135.5,56.5
"32865",446.205583420494,-85.5,56.5
"32866",480.666068184227,-84.5,56.5
"32867",520.749595626106,-81.5,56.5
"32868",540.795085142257,-80.5,56.5
"32869",497.215540763185,-59.5,56.5
"32870",322.098168781954,-58.5,56.5
"32871",273.973453550792,-57.5,56.5
"32872",290.600002974008,-56.5,56.5
"32873",295.485894786624,-55.5,56.5
"32874",295.712323726636,-54.5,56.5
"32875",290.057973093513,-53.5,56.5
"32876",290.860101234541,-52.5,56.5
"32877",282.179719895855,-51.5,56.5
"32878",283.298099494333,-50.5,56.5
"32879",285.970223130721,-49.5,56.5
"32880",269.771435832992,-48.5,56.5
"32881",263.615242623529,-47.5,56.5
"32882",259.538430873851,-46.5,56.5
"32883",261.926141474262,-45.5,56.5
"32884",256.92481406852,-44.5,56.5
"32885",259.872296572811,-43.5,56.5
"32886",262.554733132415,-42.5,56.5
"32887",256.001974207704,-41.5,56.5
"32888",258.761201227378,-40.5,56.5
"32889",266.959925260339,-39.5,56.5
"32890",268.993570532441,-38.5,56.5
"32891",272.27151231269,-37.5,56.5
"32892",262.507446894083,-36.5,56.5
"32893",268.89201888744,-35.5,56.5
"32894",257.902860711831,-34.5,56.5
"32895",260.651580688469,-33.5,56.5
"32896",264.010974801982,-32.5,56.5
"32897",278.48474719645,-31.5,56.5
"32898",273.669154093453,-30.5,56.5
"32899",277.950957925609,-29.5,56.5
"32900",281.830000908079,-28.5,56.5
"32901",286.659535405342,-27.5,56.5
"32902",276.262159632775,-26.5,56.5
"32903",288.47692424171,-25.5,56.5
"32904",287.719835820267,-24.5,56.5
"32905",286.805891840567,-23.5,56.5
"32906",276.369324186819,-22.5,56.5
"32907",293.314216149862,-21.5,56.5
"32908",285.278806116907,-20.5,56.5
"32909",279.358505821675,-19.5,56.5
"32910",292.009822671919,-18.5,56.5
"32911",281.485791765251,-17.5,56.5
"32912",276.17884878634,-16.5,56.5
"32913",278.400957396049,-15.5,56.5
"32914",281.862784963461,-14.5,56.5
"32915",281.635528857534,-13.5,56.5
"32916",288.423249855092,-12.5,56.5
"32917",292.525363235494,-11.5,56.5
"32918",295.03777869103,-10.5,56.5
"32919",298.49402381446,-9.5,56.5
"32920",352.935399038059,-8.5,56.5
"32921",373.441853903117,-7.5,56.5
"32922",316.685993254674,0.5,56.5
"32923",312.876182880483,1.5,56.5
"32924",1057.87708136957,19.5,56.5
"32925",456.163106274659,164.5,56.5
"32926",410.313616054187,165.5,56.5
"32927",453.522285449212,166.5,56.5
"32928",365.184199055377,167.5,56.5
"32929",409.271324925948,168.5,56.5
"32930",375.26697811335,169.5,56.5
"32931",352.349139204108,170.5,56.5
"32932",313.550657937239,171.5,56.5
"32933",316.25182159922,172.5,56.5
"32934",320.144356720818,173.5,56.5
"32935",312.256260137353,174.5,56.5
"32936",311.738664017826,175.5,56.5
"32937",326.798355137448,176.5,56.5
"32938",318.094595992888,177.5,56.5
"32939",309.898889155953,178.5,56.5
"32940",316.457282834715,179.5,56.5
"32941",295.256599440809,-179.5,57.5
"32942",280.647585138451,-178.5,57.5
"32943",276.250744619684,-177.5,57.5
"32944",276.666547043773,-176.5,57.5
"32945",285.083769935847,-175.5,57.5
"32946",277.519001555862,-174.5,57.5
"32947",281.501883611869,-173.5,57.5
"32948",273.543060796096,-172.5,57.5
"32949",349.287238165397,-151.5,57.5
"32950",328.327657773148,-149.5,57.5
"32951",323.738559348955,-148.5,57.5
"32952",284.355486872667,-147.5,57.5
"32953",286.914832895111,-146.5,57.5
"32954",286.710849917537,-145.5,57.5
"32955",260.537235297753,-144.5,57.5
"32956",267.793390341555,-143.5,57.5
"32957",271.837456476501,-142.5,57.5
"32958",271.414735317394,-141.5,57.5
"32959",264.840694280771,-140.5,57.5
"32960",268.213757150075,-139.5,57.5
"32961",273.749633205431,-138.5,57.5
"32962",288.876307446126,-137.5,57.5
"32963",351.242180173361,-136.5,57.5
"32964",385.302267536742,-83.5,57.5
"32965",463.610728212556,-80.5,57.5
"32966",553.074100279759,-79.5,57.5
"32967",596.195943927547,-78.5,57.5
"32968",468.182968034288,-60.5,57.5
"32969",386.442733858612,-59.5,57.5
"32970",276.176051075927,-58.5,57.5
"32971",276.858859909745,-57.5,57.5
"32972",277.107223284079,-56.5,57.5
"32973",297.976706460963,-55.5,57.5
"32974",282.41126418876,-54.5,57.5
"32975",275.212420183981,-53.5,57.5
"32976",288.277353726503,-52.5,57.5
"32977",281.656969051876,-51.5,57.5
"32978",280.69928875761,-50.5,57.5
"32979",273.716392483837,-49.5,57.5
"32980",264.328571234733,-48.5,57.5
"32981",253.266024456666,-47.5,57.5
"32982",253.527677934304,-46.5,57.5
"32983",258.659316925939,-45.5,57.5
"32984",254.048882104943,-44.5,57.5
"32985",261.66637705478,-43.5,57.5
"32986",261.210992090258,-42.5,57.5
"32987",255.361258853057,-41.5,57.5
"32988",257.583551857742,-40.5,57.5
"32989",260.183935967957,-39.5,57.5
"32990",261.320522620078,-38.5,57.5
"32991",260.262356488604,-37.5,57.5
"32992",260.186522908171,-36.5,57.5
"32993",257.613023864373,-35.5,57.5
"32994",253.929260571654,-34.5,57.5
"32995",252.098882113202,-33.5,57.5
"32996",270.410083514561,-32.5,57.5
"32997",271.407090680412,-31.5,57.5
"32998",269.262606366229,-30.5,57.5
"32999",273.484576553845,-29.5,57.5
"33000",273.855396061507,-28.5,57.5
"33001",281.151009854292,-27.5,57.5
"33002",286.537744109586,-26.5,57.5
"33003",286.237650268221,-25.5,57.5
"33004",288.871015697534,-24.5,57.5
"33005",284.661868785253,-23.5,57.5
"33006",277.501918217409,-22.5,57.5
"33007",281.342859698759,-21.5,57.5
"33008",283.128545157343,-20.5,57.5
"33009",277.593499359743,-19.5,57.5
"33010",278.995251293491,-18.5,57.5
"33011",281.556900157957,-17.5,57.5
"33012",277.770279035989,-16.5,57.5
"33013",281.464165581409,-15.5,57.5
"33014",279.041686725281,-14.5,57.5
"33015",282.590611927328,-13.5,57.5
"33016",290.348879544978,-12.5,57.5
"33017",286.142162928165,-11.5,57.5
"33018",289.480925208167,-10.5,57.5
"33019",296.775433377514,-9.5,57.5
"33020",346.503295490692,-8.5,57.5
"33021",385.680262828699,-7.5,57.5
"33022",404.507945926943,-0.5,57.5
"33023",358.366573716136,0.5,57.5
"33024",296.225469076642,1.5,57.5
"33025",306.58210802055,5.5,57.5
"33026",345.37834118681,7.5,57.5
"33027",364.584519272695,8.5,57.5
"33028",1400,17.5,57.5
"33029",946.82305273227,20.5,57.5
"33030",489.143109417626,164.5,57.5
"33031",471.881683479077,165.5,57.5
"33032",441.648191946686,166.5,57.5
"33033",414.320419592712,167.5,57.5
"33034",427.193469406881,168.5,57.5
"33035",352.900722349331,169.5,57.5
"33036",379.740481065094,170.5,57.5
"33037",335.977413858182,171.5,57.5
"33038",371.21717273404,172.5,57.5
"33039",344.335208269176,173.5,57.5
"33040",345.780436079634,174.5,57.5
"33041",329.607782912661,175.5,57.5
"33042",327.317483361453,176.5,57.5
"33043",317.388030954084,177.5,57.5
"33044",314.110566038217,178.5,57.5
"33045",314.50510872023,179.5,57.5
"33046",292.055954785947,-179.5,58.5
"33047",283.537650608056,-178.5,58.5
"33048",290.035504923125,-177.5,58.5
"33049",278.646680834663,-176.5,58.5
"33050",280.215223352786,-175.5,58.5
"33051",281.817423538055,-174.5,58.5
"33052",319.381719035332,-173.5,58.5
"33053",436.905207632044,-172.5,58.5
"33054",366.11573298758,-149.5,58.5
"33055",369.895705432229,-148.5,58.5
"33056",348.24856852034,-147.5,58.5
"33057",343.743009203889,-146.5,58.5
"33058",308.662610981677,-145.5,58.5
"33059",292.725348086935,-144.5,58.5
"33060",289.724356178471,-143.5,58.5
"33061",290.194560476893,-142.5,58.5
"33062",283.239137972922,-141.5,58.5
"33063",301.746116541537,-140.5,58.5
"33064",314.854754618522,-139.5,58.5
"33065",347.953966886259,-138.5,58.5
"33066",489.856400633232,-90.5,58.5
"33067",405.935196282297,-87.5,58.5
"33068",341.463465169286,-83.5,58.5
"33069",377.463650161409,-81.5,58.5
"33070",448.909901779658,-80.5,58.5
"33071",464.380165442397,-79.5,58.5
"33072",460.449287506535,-61.5,58.5
"33073",478.847713000364,-60.5,58.5
"33074",285.819685346024,-59.5,58.5
"33075",278.364213514536,-58.5,58.5
"33076",281.973532696502,-57.5,58.5
"33077",285.641493407273,-56.5,58.5
"33078",287.716774254542,-55.5,58.5
"33079",294.767809948292,-54.5,58.5
"33080",279.890002772013,-53.5,58.5
"33081",277.964670913037,-52.5,58.5
"33082",271.594895798262,-51.5,58.5
"33083",274.404951685323,-50.5,58.5
"33084",264.624814182335,-49.5,58.5
"33085",261.78340626614,-48.5,58.5
"33086",247.094903906866,-47.5,58.5
"33087",239.640494356937,-46.5,58.5
"33088",234.369873170647,-45.5,58.5
"33089",234.206143556299,-44.5,58.5
"33090",236.712171156603,-43.5,58.5
"33091",237.924839101724,-42.5,58.5
"33092",245.964365216795,-41.5,58.5
"33093",244.595935812427,-40.5,58.5
"33094",245.609875447571,-39.5,58.5
"33095",248.524755251383,-38.5,58.5
"33096",249.083829313834,-37.5,58.5
"33097",250.75831169011,-36.5,58.5
"33098",250.020872248152,-35.5,58.5
"33099",249.433960230018,-34.5,58.5
"33100",252.30117999449,-33.5,58.5
"33101",254.824103581925,-32.5,58.5
"33102",260.14040494728,-31.5,58.5
"33103",270.963511460787,-30.5,58.5
"33104",277.618995917942,-29.5,58.5
"33105",276.175785934507,-28.5,58.5
"33106",285.742125349527,-27.5,58.5
"33107",287.245725657497,-26.5,58.5
"33108",297.886138618873,-25.5,58.5
"33109",290.533740990738,-24.5,58.5
"33110",287.916103226062,-23.5,58.5
"33111",285.344636896712,-22.5,58.5
"33112",288.918001685225,-21.5,58.5
"33113",289.702934971816,-20.5,58.5
"33114",278.13774289154,-19.5,58.5
"33115",279.760170722837,-18.5,58.5
"33116",286.898751184046,-17.5,58.5
"33117",287.562474805704,-16.5,58.5
"33118",297.859650591115,-15.5,58.5
"33119",295.599367831562,-14.5,58.5
"33120",283.20738006749,-13.5,58.5
"33121",295.555940652209,-12.5,58.5
"33122",278.814807521216,-11.5,58.5
"33123",291.485785190562,-10.5,58.5
"33124",309.071847614352,-9.5,58.5
"33125",299.276119000009,-8.5,58.5
"33126",331.587966307219,-7.5,58.5
"33127",355.418832111156,-5.5,58.5
"33128",392.60706419871,-1.5,58.5
"33129",304.787204597213,-0.5,58.5
"33130",283.229847483481,0.5,58.5
"33131",292.804991898985,1.5,58.5
"33132",288.705630177074,2.5,58.5
"33133",303.842156053777,3.5,58.5
"33134",345.57487284744,4.5,58.5
"33135",387.36017207798,5.5,58.5
"33136",401.658543910835,10.5,58.5
"33137",1400,18.5,58.5
"33138",1330.77987961294,19.5,58.5
"33139",1056.25048900119,20.5,58.5
"33140",1125.45396061119,21.5,58.5
"33141",634.437409761071,165.5,58.5
"33142",482.014796721487,166.5,58.5
"33143",457.037837125963,167.5,58.5
"33144",386.651356272034,168.5,58.5
"33145",386.076723046743,169.5,58.5
"33146",452.432012873514,170.5,58.5
"33147",407.438325899901,171.5,58.5
"33148",358.191021458071,172.5,58.5
"33149",364.230129256434,173.5,58.5
"33150",377.841739378071,174.5,58.5
"33151",354.361738526904,175.5,58.5
"33152",334.185067207355,176.5,58.5
"33153",342.207083768498,177.5,58.5
"33154",317.256542460605,178.5,58.5
"33155",314.466735486645,179.5,58.5
"33156",302.769715630312,-179.5,59.5
"33157",267.650147813431,-178.5,59.5
"33158",336.898768338191,-177.5,59.5
"33159",361.20882688003,-176.5,59.5
"33160",323.240278879113,-175.5,59.5
"33161",348.701745257413,-174.5,59.5
"33162",321.840358413903,-173.5,59.5
"33163",388.882451230673,-148.5,59.5
"33164",350.509795307625,-146.5,59.5
"33165",360.661354669595,-145.5,59.5
"33166",365.449664801264,-144.5,59.5
"33167",295.672355660362,-143.5,59.5
"33168",296.384257245932,-142.5,59.5
"33169",326.253195670012,-141.5,59.5
"33170",393.132508310806,-91.5,59.5
"33171",403.099756677038,-90.5,59.5
"33172",362.074118575111,-89.5,59.5
"33173",383.772906810318,-88.5,59.5
"33174",401.517102521626,-87.5,59.5
"33175",368.640001371846,-86.5,59.5
"33176",387.471120787804,-85.5,59.5
"33177",368.701847544453,-83.5,59.5
"33178",389.992001178187,-82.5,59.5
"33179",408.39298527614,-81.5,59.5
"33180",407.740957440981,-80.5,59.5
"33181",456.781586110981,-79.5,59.5
"33182",558.057256773304,-78.5,59.5
"33183",457.830919214999,-68.5,59.5
"33184",498.054808767559,-67.5,59.5
"33185",461.068943087572,-66.5,59.5
"33186",425.560298749899,-62.5,59.5
"33187",526.709736274608,-61.5,59.5
"33188",467.50440658212,-60.5,59.5
"33189",264.093000594188,-59.5,59.5
"33190",264.533150110063,-58.5,59.5
"33191",277.289203937921,-57.5,59.5
"33192",286.474094215243,-56.5,59.5
"33193",281.819088359454,-55.5,59.5
"33194",288.497495627397,-54.5,59.5
"33195",283.592303167568,-53.5,59.5
"33196",281.8648274397,-52.5,59.5
"33197",291.287582992359,-51.5,59.5
"33198",271.169239396504,-50.5,59.5
"33199",275.165199604645,-49.5,59.5
"33200",255.899720408266,-48.5,59.5
"33201",244.803347115929,-47.5,59.5
"33202",241.951326594027,-46.5,59.5
"33203",253.477451255691,-45.5,59.5
"33204",248.066906950769,-42.5,59.5
"33205",246.33207122943,-41.5,59.5
"33206",247.700085560196,-40.5,59.5
"33207",241.538523137051,-39.5,59.5
"33208",241.201537356978,-38.5,59.5
"33209",241.234211031297,-37.5,59.5
"33210",240.788380694459,-36.5,59.5
"33211",248.604490810485,-35.5,59.5
"33212",248.417492685837,-34.5,59.5
"33213",256.334645438989,-33.5,59.5
"33214",256.038955857111,-32.5,59.5
"33215",253.292098026441,-31.5,59.5
"33216",263.256465635549,-30.5,59.5
"33217",275.432030544004,-29.5,59.5
"33218",273.467727133654,-28.5,59.5
"33219",275.756540290406,-27.5,59.5
"33220",281.912033363242,-26.5,59.5
"33221",278.801659406142,-25.5,59.5
"33222",289.334098206726,-24.5,59.5
"33223",291.884737734462,-23.5,59.5
"33224",289.364086019787,-22.5,59.5
"33225",278.422305132089,-21.5,59.5
"33226",286.191707105371,-20.5,59.5
"33227",293.769875841154,-19.5,59.5
"33228",286.265172872737,-18.5,59.5
"33229",283.795671000997,-17.5,59.5
"33230",281.265222618709,-16.5,59.5
"33231",293.635731464272,-15.5,59.5
"33232",290.27299957547,-14.5,59.5
"33233",296.667805020351,-13.5,59.5
"33234",295.54260498191,-12.5,59.5
"33235",293.885175894592,-11.5,59.5
"33236",282.809517433414,-10.5,59.5
"33237",291.522758680442,-9.5,59.5
"33238",296.2727871278,-8.5,59.5
