"","df71.Fz0","df71.Longitude","df71.Latitude"
"723",63.3763212883471,-82.5,-69.5
"724",65.1720399240016,-81.5,-69.5
"725",70.569980396966,-80.5,-69.5
"726",74.2732746542576,-79.5,-69.5
"727",83.2712326282052,-78.5,-69.5
"728",61.7801697313688,-77.5,-69.5
"729",68.1587597171779,-76.5,-69.5
"730",67.8703783764529,-75.5,-69.5
"731",66.5850238882881,-74.5,-69.5
"732",21.688281490182,-73.5,-69.5
"733",40.0705649459061,-41.5,-69.5
"734",39.346303188422,-40.5,-69.5
"735",38.9454528999268,-39.5,-69.5
"736",42.1620542840368,-38.5,-69.5
"737",48.3630266438337,-37.5,-69.5
"738",37.6041834690331,-36.5,-69.5
"739",33.6511396843706,-35.5,-69.5
"740",31.0738697344779,-34.5,-69.5
"741",26.4458068885172,-33.5,-69.5
"742",24.4058022800946,-32.5,-69.5
"743",23.8913693876836,-31.5,-69.5
"744",28.0402106633569,-30.5,-69.5
"745",27.9386850365081,-29.5,-69.5
"746",28.8789502888656,-28.5,-69.5
"747",30.3378937092576,-27.5,-69.5
"748",32.0454601136863,-26.5,-69.5
"749",31.9170230451162,-25.5,-69.5
"750",29.8024407528023,-24.5,-69.5
"751",36.0943674926386,-23.5,-69.5
"752",46.5792370183243,-22.5,-69.5
"753",54.840203453242,-21.5,-69.5
"754",54.8065746361327,-20.5,-69.5
"755",58.5832950031067,-19.5,-69.5
"756",62.6401308016931,-18.5,-69.5
"757",55.9496163968619,-17.5,-69.5
"758",55.2315420522578,-16.5,-69.5
"759",52.7554047315274,-15.5,-69.5
"760",54.6904385561878,-14.5,-69.5
"761",57.886310083388,-13.5,-69.5
"762",59.7129228450152,-12.5,-69.5
"763",32.7606019384163,-11.5,-69.5
"764",67.6965061116508,-10.5,-69.5
"765",67.5050384710572,-9.5,-69.5
"766",72.8502719989423,-8.5,-69.5
"767",81.6708625591158,-7.5,-69.5
"768",84.5257711557817,-6.5,-69.5
"769",82.6402187604054,-5.5,-69.5
"770",84.939265023467,-4.5,-69.5
"771",81.9030697594549,-3.5,-69.5
"772",85.1433640804241,-2.5,-69.5
"773",85.2387780700545,-1.5,-69.5
"774",83.704812424778,0.5,-69.5
"775",83.9663792716415,1.5,-69.5
"776",84.6272629640746,2.5,-69.5
"777",82.0210951377861,3.5,-69.5
"778",83.3906732817475,4.5,-69.5
"779",86.2609040731395,5.5,-69.5
"780",86.6066386977018,6.5,-69.5
"781",87.0442379806214,7.5,-69.5
"782",85.1910577172811,8.5,-69.5
"783",86.4266841068647,9.5,-69.5
"784",82.759306397941,11.5,-69.5
"785",13.5373358187079,20.5,-69.5
"786",13.7754976904559,21.5,-69.5
"787",14.183672574551,22.5,-69.5
"788",15.2975316354217,25.5,-69.5
"789",15.3073251892713,26.5,-69.5
"790",15.2449985353326,27.5,-69.5
"791",15.074001189997,28.5,-69.5
"792",15.1950768564466,29.5,-69.5
"793",16.3756889935017,38.5,-69.5
"794",16.5230744677811,73.5,-69.5
"795",14.3608382897671,165.5,-69.5
"796",14.1963507002815,166.5,-69.5
"797",14.2020303764211,167.5,-69.5
"798",14.6099811951647,169.5,-69.5
"799",13.4393226887247,170.5,-69.5
"800",12.6870899699574,171.5,-69.5
"801",14.7686241218704,172.5,-69.5
"802",14.2060647718167,174.5,-69.5
"803",21.0047329099108,175.5,-69.5
"804",27.0576501966314,176.5,-69.5
"805",20.1593736929597,177.5,-69.5
"806",29.8828968096263,178.5,-69.5
"807",34.1642650147424,179.5,-69.5
"808",45.4391943807722,-179.5,-68.5
"809",38.4526431479025,-178.5,-68.5
"810",35.0786231788055,-177.5,-68.5
"811",36.1480123993563,-176.5,-68.5
"812",39.4603540733638,-175.5,-68.5
"813",33.7343654352305,-174.5,-68.5
"814",25.0139021808606,-173.5,-68.5
"815",26.2895445855194,-172.5,-68.5
"816",26.5309512367754,-171.5,-68.5
"817",27.7033489519255,-170.5,-68.5
"818",30.7312983793053,-169.5,-68.5
"819",30.9987143241754,-168.5,-68.5
"820",39.8893541359391,-167.5,-68.5
"821",50.1635555315504,-166.5,-68.5
"822",46.6711767503252,-165.5,-68.5
"823",54.731908088461,-159.5,-68.5
"824",58.5035701975589,-158.5,-68.5
"825",68.0892266389918,-157.5,-68.5
"826",49.4033574901823,-156.5,-68.5
"827",51.423056970978,-155.5,-68.5
"828",46.7214197039905,-154.5,-68.5
"829",50.3644711228062,-153.5,-68.5
"830",52.7356648432319,-152.5,-68.5
"831",53.5844863543384,-151.5,-68.5
"832",54.4962284715711,-150.5,-68.5
"833",53.3145610559472,-149.5,-68.5
"834",65.0458851642535,-147.5,-68.5
"835",67.9162446657946,-146.5,-68.5
"836",60.4184747687944,-145.5,-68.5
"837",56.8764487728609,-144.5,-68.5
"838",56.5603949441946,-143.5,-68.5
"839",69.7555974671364,-142.5,-68.5
"840",67.4875753071914,-141.5,-68.5
"841",74.3974008590471,-140.5,-68.5
"842",74.0177408995924,-139.5,-68.5
"843",75.4930371364557,-138.5,-68.5
"844",65.7574628464177,-137.5,-68.5
"845",59.7909317675441,-135.5,-68.5
"846",58.197319263729,-134.5,-68.5
"847",62.4943207259336,-133.5,-68.5
"848",67.5081589874987,-132.5,-68.5
"849",62.1619310656031,-128.5,-68.5
"850",65.7786883192755,-127.5,-68.5
"851",62.71986250432,-126.5,-68.5
"852",51.9594206211435,-125.5,-68.5
"853",40.5410023134122,-124.5,-68.5
"854",45.3289822059532,-123.5,-68.5
"855",45.6455723778948,-122.5,-68.5
"856",44.0914819930042,-121.5,-68.5
"857",45.8175227942379,-120.5,-68.5
"858",44.5952170262113,-119.5,-68.5
"859",73.7562148233438,-113.5,-68.5
"860",77.0801092158432,-112.5,-68.5
"861",73.5382192201252,-109.5,-68.5
"862",75.4269969346481,-108.5,-68.5
"863",65.1289303963318,-107.5,-68.5
"864",54.6947257649364,-106.5,-68.5
"865",61.1680220368573,-105.5,-68.5
"866",56.9863147279145,-104.5,-68.5
"867",47.7909310725932,-103.5,-68.5
"868",78.0226032868298,-102.5,-68.5
"869",73.3662618306049,-101.5,-68.5
"870",70.711492814941,-100.5,-68.5
"871",65.2673053084421,-99.5,-68.5
"872",56.8738555624898,-98.5,-68.5
"873",64.9275066751954,-97.5,-68.5
"874",65.1390411165739,-96.5,-68.5
"875",70.9379579015183,-95.5,-68.5
"876",63.3224161661137,-94.5,-68.5
"877",52.9800448930397,-93.5,-68.5
"878",62.9015313026183,-92.5,-68.5
"879",58.7994609541044,-91.5,-68.5
"880",58.1921351583501,-90.5,-68.5
"881",49.6293148341738,-89.5,-68.5
"882",55.4184741126172,-88.5,-68.5
"883",61.4447361043275,-87.5,-68.5
"884",79.4582663208109,-86.5,-68.5
"885",65.3273266050318,-85.5,-68.5
"886",73.3299868097598,-84.5,-68.5
"887",66.9383284305332,-83.5,-68.5
"888",58.464199141129,-82.5,-68.5
"889",63.686653778487,-81.5,-68.5
"890",66.1295992444741,-80.5,-68.5
"891",64.1087804071292,-79.5,-68.5
"892",68.0818431493097,-78.5,-68.5
"893",63.0851405179174,-77.5,-68.5
"894",65.232594280331,-76.5,-68.5
"895",73.7547636172118,-75.5,-68.5
"896",63.9112618959365,-74.5,-68.5
"897",114.413544489704,-73.5,-68.5
"898",113.801928486417,-72.5,-68.5
"899",111.584200553812,-71.5,-68.5
"900",53.4945785246883,-69.5,-68.5
"901",51.4093628650415,-68.5,-68.5
"902",50.9426409625262,-67.5,-68.5
"903",54.7565832615605,-44.5,-68.5
"904",52.6179651227178,-42.5,-68.5
"905",52.4246868611883,-41.5,-68.5
"906",53.1425328911381,-40.5,-68.5
"907",54.2868436212265,-39.5,-68.5
"908",66.7975946693548,-38.5,-68.5
"909",41.6967995315073,-35.5,-68.5
"910",38.5230050625613,-34.5,-68.5
"911",40.248903944954,-33.5,-68.5
"912",39.2119541075867,-32.5,-68.5
"913",39.6888872870205,-31.5,-68.5
"914",66.0046784028727,-30.5,-68.5
"915",61.4287682210021,-29.5,-68.5
"916",41.8219517490416,-28.5,-68.5
"917",34.3608623663759,-27.5,-68.5
"918",48.068945565918,-25.5,-68.5
"919",57.9812350044263,-24.5,-68.5
"920",65.1043162055945,-23.5,-68.5
"921",61.6977205665909,-22.5,-68.5
"922",74.7007125528169,-21.5,-68.5
"923",79.3268830114015,-20.5,-68.5
"924",73.144373667234,-19.5,-68.5
"925",82.0046067843729,-18.5,-68.5
"926",77.2923366528002,-17.5,-68.5
"927",70.2268225240063,-16.5,-68.5
"928",68.3861825710723,-15.5,-68.5
"929",62.0974800409524,-14.5,-68.5
"930",54.574535676488,-13.5,-68.5
"931",51.7519070666555,-12.5,-68.5
"932",51.8327269251719,-11.5,-68.5
"933",71.9054354951928,-10.5,-68.5
"934",64.2141105788546,-9.5,-68.5
"935",61.3055295811765,-8.5,-68.5
"936",50.5520471618899,-7.5,-68.5
"937",56.6770961659615,-6.5,-68.5
"938",62.3363805120893,-5.5,-68.5
"939",52.0249574725541,-4.5,-68.5
"940",50.5172155673658,-3.5,-68.5
"941",47.2918719264367,-2.5,-68.5
"942",39.58426354734,-1.5,-68.5
"943",44.1760367641313,-0.5,-68.5
"944",46.7603418840069,0.5,-68.5
"945",57.5562723043124,1.5,-68.5
"946",64.2383535585708,2.5,-68.5
"947",69.0228941002759,3.5,-68.5
"948",69.6916088869148,4.5,-68.5
"949",55.1201072743926,5.5,-68.5
"950",34.3551791750524,6.5,-68.5
"951",51.127250485759,7.5,-68.5
"952",80.7769681986793,8.5,-68.5
"953",92.0047093086437,9.5,-68.5
"954",120,10.5,-68.5
"955",120,11.5,-68.5
"956",110.206701802103,12.5,-68.5
"957",93.9274218012378,13.5,-68.5
"958",79.7836233476632,14.5,-68.5
"959",81.0873496952364,15.5,-68.5
"960",120,16.5,-68.5
"961",120,17.5,-68.5
"962",120,18.5,-68.5
"963",120,19.5,-68.5
"964",120,20.5,-68.5
"965",120,21.5,-68.5
"966",120,22.5,-68.5
"967",120,23.5,-68.5
"968",120,24.5,-68.5
"969",120,25.5,-68.5
"970",120,26.5,-68.5
"971",51.8193881850224,27.5,-68.5
"972",27.7648100801844,28.5,-68.5
"973",22.4156588219694,29.5,-68.5
"974",23.3549208714207,30.5,-68.5
"975",23.6085209924975,31.5,-68.5
"976",52.962664588682,32.5,-68.5
"977",21.0994783037318,35.5,-68.5
"978",19.7819185362515,36.5,-68.5
"979",20.7795289136726,37.5,-68.5
"980",20.7446486127542,38.5,-68.5
"981",20.6502683655857,39.5,-68.5
"982",120,70.5,-68.5
"983",120,71.5,-68.5
"984",120,72.5,-68.5
"985",120,73.5,-68.5
"986",120,74.5,-68.5
"987",120,75.5,-68.5
"988",120,76.5,-68.5
"989",120,77.5,-68.5
"990",28.4253424612137,163.5,-68.5
"991",28.275652183113,164.5,-68.5
"992",25.0241432149897,168.5,-68.5
"993",25.4399579980861,169.5,-68.5
"994",24.9122858010789,170.5,-68.5
"995",25.5174131425691,171.5,-68.5
"996",17.7877916748832,172.5,-68.5
"997",24.9187242204842,173.5,-68.5
"998",24.3714294706131,174.5,-68.5
"999",25.5111227131767,175.5,-68.5
"1000",25.794220926579,176.5,-68.5
"1001",28.3517265271695,177.5,-68.5
"1002",34.2683076475785,178.5,-68.5
"1003",36.4433116084312,179.5,-68.5
"1004",33.1234386389414,-179.5,-67.5
"1005",35.9440125927346,-178.5,-67.5
"1006",31.2857692460365,-177.5,-67.5
"1007",38.9256360493724,-176.5,-67.5
"1008",40.8866949525713,-175.5,-67.5
"1009",35.9225667853934,-174.5,-67.5
"1010",31.9812076642635,-173.5,-67.5
"1011",27.9957471810707,-172.5,-67.5
"1012",28.2541561902397,-171.5,-67.5
"1013",28.0258574417085,-170.5,-67.5
"1014",26.5407092938891,-169.5,-67.5
"1015",25.6984094042436,-168.5,-67.5
"1016",28.5180501394395,-167.5,-67.5
"1017",37.2582322470414,-166.5,-67.5
"1018",44.7933299607141,-165.5,-67.5
"1019",38.8832319553075,-164.5,-67.5
"1020",31.2040555771146,-163.5,-67.5
"1021",33.3294455828539,-162.5,-67.5
"1022",29.7615969918469,-161.5,-67.5
"1023",34.3366109503606,-160.5,-67.5
"1024",37.2440432652784,-159.5,-67.5
"1025",37.239016496887,-158.5,-67.5
"1026",44.7779102821935,-157.5,-67.5
"1027",49.0538519043307,-156.5,-67.5
"1028",55.5495940296269,-155.5,-67.5
"1029",57.359682324135,-154.5,-67.5
"1030",49.4496395375078,-153.5,-67.5
"1031",53.7550153868496,-152.5,-67.5
"1032",59.7967181210051,-151.5,-67.5
"1033",58.1253700785459,-150.5,-67.5
"1034",55.5291007982342,-149.5,-67.5
"1035",52.6947537742944,-148.5,-67.5
"1036",55.2516418188207,-147.5,-67.5
"1037",59.6915155756043,-146.5,-67.5
"1038",56.4592647082787,-145.5,-67.5
"1039",51.396198692792,-144.5,-67.5
"1040",54.36626605717,-143.5,-67.5
"1041",58.6367077371425,-142.5,-67.5
"1042",65.2796156214399,-141.5,-67.5
"1043",69.8834165091655,-140.5,-67.5
"1044",67.866575655907,-139.5,-67.5
"1045",74.2861952818698,-138.5,-67.5
"1046",71.5394378605098,-137.5,-67.5
"1047",73.3222790942346,-136.5,-67.5
"1048",66.9455536882592,-135.5,-67.5
"1049",64.4002380855171,-134.5,-67.5
"1050",64.9153553284751,-133.5,-67.5
"1051",57.0828257235058,-132.5,-67.5
"1052",61.5355423675594,-130.5,-67.5
"1053",62.623598198409,-129.5,-67.5
"1054",85.8930988910295,-128.5,-67.5
"1055",77.3853161290199,-127.5,-67.5
"1056",72.2102632103003,-126.5,-67.5
"1057",56.3008536670991,-125.5,-67.5
"1058",62.9326848779234,-124.5,-67.5
"1059",65.8588446600715,-123.5,-67.5
"1060",73.0534149182439,-122.5,-67.5
"1061",72.5960905098071,-121.5,-67.5
"1062",63.7095902753009,-120.5,-67.5
"1063",63.4922158959258,-119.5,-67.5
"1064",79.8885959652055,-118.5,-67.5
"1065",61.1414043440624,-117.5,-67.5
"1066",62.4573855450922,-116.5,-67.5
"1067",56.9006578398369,-115.5,-67.5
"1068",52.1379365673208,-114.5,-67.5
"1069",52.4295642251049,-113.5,-67.5
"1070",43.6312130502197,-112.5,-67.5
"1071",45.0071407531299,-111.5,-67.5
"1072",43.5136887908345,-110.5,-67.5
"1073",62.411135114137,-109.5,-67.5
"1074",61.1313393630223,-108.5,-67.5
"1075",46.1999603224546,-107.5,-67.5
"1076",44.8774555739612,-106.5,-67.5
"1077",50.4163116387016,-105.5,-67.5
"1078",61.0272831679888,-104.5,-67.5
"1079",51.8498178155661,-103.5,-67.5
"1080",64.5446391565923,-102.5,-67.5
"1081",66.6588105274661,-101.5,-67.5
"1082",58.2586347846482,-100.5,-67.5
"1083",57.7031657162709,-99.5,-67.5
"1084",57.9270056706188,-98.5,-67.5
"1085",58.6497975227034,-97.5,-67.5
"1086",68.8407199601492,-96.5,-67.5
"1087",61.2632562724417,-95.5,-67.5
"1088",61.4103992873794,-94.5,-67.5
"1089",71.2399539874446,-93.5,-67.5
"1090",79.8720846458006,-92.5,-67.5
"1091",63.8897760431416,-91.5,-67.5
"1092",60.2790283420446,-90.5,-67.5
"1093",61.6926351309168,-89.5,-67.5
"1094",74.298372756383,-88.5,-67.5
"1095",88.2486057540106,-87.5,-67.5
"1096",84.5220587683611,-86.5,-67.5
"1097",86.7173236384987,-85.5,-67.5
"1098",71.1390744918613,-84.5,-67.5
"1099",85.1278861022022,-83.5,-67.5
"1100",75.3127734481595,-82.5,-67.5
"1101",58.7448760079411,-81.5,-67.5
"1102",70.2132854966442,-80.5,-67.5
"1103",58.2060850932001,-79.5,-67.5
"1104",53.9095579141209,-78.5,-67.5
"1105",62.7600440745753,-77.5,-67.5
"1106",58.0436205671563,-76.5,-67.5
"1107",49.0271123176427,-75.5,-67.5
"1108",62.0416342313301,-74.5,-67.5
"1109",56.249577997547,-73.5,-67.5
"1110",56.7455507047162,-72.5,-67.5
"1111",77.4365075268968,-71.5,-67.5
"1112",70.4672472156151,-70.5,-67.5
"1113",71.304881841946,-69.5,-67.5
"1114",80.504127387128,-44.5,-67.5
"1115",80.3389299169671,-43.5,-67.5
"1116",86.6525749885642,-42.5,-67.5
"1117",70.1800276274266,-41.5,-67.5
"1118",93.5769820604456,-40.5,-67.5
"1119",102.957808354894,-39.5,-67.5
"1120",86.223823355343,-38.5,-67.5
"1121",80.936578757081,-37.5,-67.5
"1122",85.916980547197,-36.5,-67.5
"1123",80.6350076179049,-35.5,-67.5
"1124",97.2139800208946,-34.5,-67.5
"1125",89.1290191038905,-33.5,-67.5
"1126",77.4095988504098,-32.5,-67.5
"1127",54.7334748198373,-31.5,-67.5
"1128",56.9348340328421,-30.5,-67.5
"1129",30.2839835721335,-29.5,-67.5
"1130",30.8450202739473,-28.5,-67.5
"1131",39.5710354852041,-27.5,-67.5
"1132",41.2985440296367,-26.5,-67.5
"1133",38.4519923933854,-25.5,-67.5
"1134",37.2462992186098,-24.5,-67.5
"1135",49.5668561826845,-23.5,-67.5
"1136",46.6125460298757,-22.5,-67.5
"1137",58.1440516561088,-21.5,-67.5
"1138",80.9466556599967,-20.5,-67.5
"1139",99.4777763763551,-19.5,-67.5
"1140",73.9021687313778,-18.5,-67.5
"1141",66.129196850906,-17.5,-67.5
"1142",65.4198551272708,-16.5,-67.5
"1143",57.2835585380565,-15.5,-67.5
"1144",61.1534694416221,-14.5,-67.5
"1145",64.7833249713753,-13.5,-67.5
"1146",65.0349871332756,-12.5,-67.5
"1147",70.3764156449883,-11.5,-67.5
"1148",69.0153031306105,-10.5,-67.5
"1149",79.7534427231941,-9.5,-67.5
"1150",95.1796143981668,-8.5,-67.5
"1151",90.7196909022775,-7.5,-67.5
"1152",79.4331653048796,-6.5,-67.5
"1153",80.0140688732198,-5.5,-67.5
"1154",85.8349048311442,-4.5,-67.5
"1155",66.6933139787164,-3.5,-67.5
"1156",46.7096936671847,-2.5,-67.5
"1157",50.2559256959985,-1.5,-67.5
"1158",55.7917294368457,-0.5,-67.5
"1159",54.5185321923987,0.5,-67.5
"1160",56.4821768400041,1.5,-67.5
"1161",63.6433126641596,2.5,-67.5
"1162",58.4596406549915,3.5,-67.5
"1163",60.3002880140832,4.5,-67.5
"1164",68.2802244323166,5.5,-67.5
"1165",78.2906831651237,6.5,-67.5
"1166",99.5674050147376,7.5,-67.5
"1167",88.2958041188771,8.5,-67.5
"1168",120,9.5,-67.5
"1169",120,10.5,-67.5
"1170",84.1934906862586,11.5,-67.5
"1171",52.8856603676319,12.5,-67.5
"1172",72.9720017190598,13.5,-67.5
"1173",120,14.5,-67.5
"1174",120,15.5,-67.5
"1175",107.202337375618,16.5,-67.5
"1176",81.9669157128287,17.5,-67.5
"1177",120,18.5,-67.5
"1178",120,19.5,-67.5
"1179",120,20.5,-67.5
"1180",120,21.5,-67.5
"1181",120,22.5,-67.5
"1182",116.27389054242,23.5,-67.5
"1183",120,24.5,-67.5
"1184",120,25.5,-67.5
"1185",120,26.5,-67.5
"1186",120,27.5,-67.5
"1187",120,28.5,-67.5
"1188",119.222401200919,29.5,-67.5
"1189",56.6552510108795,30.5,-67.5
"1190",48.2240910157673,31.5,-67.5
"1191",87.0130374095775,32.5,-67.5
"1192",82.0137311784026,33.5,-67.5
"1193",99.6860915025678,34.5,-67.5
"1194",66.6451469224061,35.5,-67.5
"1195",100.239420094847,36.5,-67.5
"1196",117.092867795305,37.5,-67.5
"1197",120,38.5,-67.5
"1198",94.1317660153542,39.5,-67.5
"1199",99.343368576339,40.5,-67.5
"1200",97.2127833408023,41.5,-67.5
"1201",98.4651047261159,42.5,-67.5
"1202",36.2122905990731,43.5,-67.5
"1203",36.6260076841628,44.5,-67.5
"1204",53.6613201798639,70.5,-67.5
"1205",33.7979144128033,71.5,-67.5
"1206",33.6683792880703,72.5,-67.5
"1207",33.485720586871,73.5,-67.5
"1208",76.5707718775549,74.5,-67.5
"1209",69.6053677460873,75.5,-67.5
"1210",66.7655467124531,76.5,-67.5
"1211",85.6906828231809,77.5,-67.5
"1212",120,78.5,-67.5
"1213",120,79.5,-67.5
"1214",120,80.5,-67.5
"1215",17.2450460977288,147.5,-67.5
"1216",55.1849586886858,161.5,-67.5
"1217",54.9481595951344,162.5,-67.5
"1218",44.2005781693769,163.5,-67.5
"1219",27.2430148083368,164.5,-67.5
"1220",35.3144222845047,165.5,-67.5
"1221",103.545915923916,166.5,-67.5
"1222",48.9788765241536,167.5,-67.5
"1223",32.0872821384111,168.5,-67.5
"1224",26.2881414163163,169.5,-67.5
"1225",26.1912838420122,170.5,-67.5
"1226",30.2769499193657,171.5,-67.5
"1227",29.3810813470061,172.5,-67.5
"1228",25.8388019865055,173.5,-67.5
"1229",25.069489160229,174.5,-67.5
"1230",27.2580265294371,175.5,-67.5
"1231",28.8874513656689,176.5,-67.5
"1232",31.7934409657064,177.5,-67.5
"1233",34.7273582558959,178.5,-67.5
"1234",33.0513849019641,179.5,-67.5
"1235",22.9119226505856,-179.5,-66.5
"1236",28.0024836523216,-178.5,-66.5
"1237",30.5400354693864,-177.5,-66.5
"1238",28.6705371012865,-176.5,-66.5
"1239",31.567364721477,-175.5,-66.5
"1240",32.2510702876551,-174.5,-66.5
"1241",29.6976625074682,-173.5,-66.5
"1242",30.1565022385001,-172.5,-66.5
"1243",31.0148418040472,-171.5,-66.5
"1244",31.1043446426001,-170.5,-66.5
"1245",34.7270995137929,-169.5,-66.5
"1246",32.7417885331153,-168.5,-66.5
"1247",39.7362867283594,-167.5,-66.5
"1248",42.8409918746652,-166.5,-66.5
"1249",54.4250164939242,-165.5,-66.5
"1250",36.0735935051414,-164.5,-66.5
"1251",32.9081686336668,-163.5,-66.5
"1252",32.0244076014829,-162.5,-66.5
"1253",25.03593291,-161.5,-66.5
"1254",28.5783454347341,-160.5,-66.5
"1255",28.4323995307204,-159.5,-66.5
"1256",31.0758761357777,-158.5,-66.5
"1257",36.7546002191523,-157.5,-66.5
"1258",45.0465648161223,-156.5,-66.5
"1259",51.8444364200129,-155.5,-66.5
"1260",50.5257550398478,-154.5,-66.5
"1261",50.0911818840173,-153.5,-66.5
"1262",53.0169187017113,-152.5,-66.5
"1263",49.4137996639651,-151.5,-66.5
"1264",47.0185144412796,-150.5,-66.5
"1265",45.3718399014924,-149.5,-66.5
"1266",49.6808473996424,-148.5,-66.5
"1267",54.6750520828534,-147.5,-66.5
"1268",52.4185719239557,-146.5,-66.5
"1269",58.5960174391235,-145.5,-66.5
"1270",57.4202169486438,-143.5,-66.5
"1271",62.7628112103024,-142.5,-66.5
"1272",63.8470331176007,-141.5,-66.5
"1273",58.3119575394057,-140.5,-66.5
"1274",68.3409168772764,-139.5,-66.5
"1275",78.0387351220271,-138.5,-66.5
"1276",81.1240533115599,-137.5,-66.5
"1277",74.219326820171,-136.5,-66.5
"1278",70.3865376023669,-135.5,-66.5
"1279",66.1563652544739,-134.5,-66.5
"1280",63.7282320959282,-133.5,-66.5
"1281",86.5352046212375,-132.5,-66.5
"1282",60.2563929281358,-131.5,-66.5
"1283",61.8679046609585,-130.5,-66.5
"1284",65.571661872787,-129.5,-66.5
"1285",63.8059224224968,-128.5,-66.5
"1286",60.6033952675935,-127.5,-66.5
"1287",64.9520737752856,-126.5,-66.5
"1288",67.9902950903751,-125.5,-66.5
"1289",72.7881353836185,-124.5,-66.5
"1290",85.0053221507617,-123.5,-66.5
"1291",94.4755747443196,-122.5,-66.5
"1292",89.5048301515767,-121.5,-66.5
"1293",60.2978928725351,-120.5,-66.5
"1294",73.6531439871784,-119.5,-66.5
"1295",62.7427369611705,-118.5,-66.5
"1296",56.097977468065,-117.5,-66.5
"1297",62.3498699695991,-116.5,-66.5
"1298",61.4451330270624,-115.5,-66.5
"1299",62.4525045747133,-114.5,-66.5
"1300",66.0800954696309,-113.5,-66.5
"1301",53.9412438123721,-112.5,-66.5
"1302",53.8943244225734,-111.5,-66.5
"1303",54.5280815234142,-110.5,-66.5
"1304",60.0688864732757,-109.5,-66.5
"1305",62.2511881243292,-108.5,-66.5
"1306",59.4551834032075,-107.5,-66.5
"1307",64.1507403191303,-106.5,-66.5
"1308",68.3621471482314,-105.5,-66.5
"1309",63.6990415345323,-104.5,-66.5
"1310",71.3988387310221,-103.5,-66.5
"1311",73.0928217077427,-102.5,-66.5
"1312",60.2005484030777,-101.5,-66.5
"1313",52.9866503302148,-100.5,-66.5
"1314",49.3159811148032,-99.5,-66.5
"1315",55.7813841800859,-98.5,-66.5
"1316",61.793574677633,-97.5,-66.5
"1317",61.6628047448453,-96.5,-66.5
"1318",65.8948119279238,-95.5,-66.5
"1319",62.5963472166261,-94.5,-66.5
"1320",65.4983210856156,-93.5,-66.5
"1321",65.0592764629146,-92.5,-66.5
"1322",71.192126931849,-91.5,-66.5
"1323",66.180782839668,-90.5,-66.5
"1324",62.6635725010113,-89.5,-66.5
"1325",73.8281622246412,-88.5,-66.5
"1326",76.4085930948936,-87.5,-66.5
"1327",75.1919511650072,-86.5,-66.5
"1328",81.7009814080854,-85.5,-66.5
"1329",78.0716152983825,-84.5,-66.5
"1330",68.9135305780196,-83.5,-66.5
"1331",60.2130122757724,-82.5,-66.5
"1332",60.195411763244,-81.5,-66.5
"1333",62.205673679302,-80.5,-66.5
"1334",52.3954165213845,-79.5,-66.5
"1335",52.1123256487583,-78.5,-66.5
"1336",57.2432912587582,-77.5,-66.5
"1337",48.6285828594801,-76.5,-66.5
"1338",56.0565469562669,-75.5,-66.5
"1339",58.2788519900747,-74.5,-66.5
"1340",52.2959112868456,-73.5,-66.5
"1341",58.2293477594869,-72.5,-66.5
"1342",54.6798888305888,-71.5,-66.5
"1343",60.3424202290102,-70.5,-66.5
"1344",58.7149483789069,-69.5,-66.5
"1345",28.6429930363692,-68.5,-66.5
"1346",77.1231443838175,-49.5,-66.5
"1347",120,-48.5,-66.5
"1348",120,-47.5,-66.5
"1349",120,-46.5,-66.5
"1350",120,-45.5,-66.5
"1351",120,-44.5,-66.5
"1352",120,-43.5,-66.5
"1353",120,-42.5,-66.5
"1354",120,-41.5,-66.5
"1355",120,-40.5,-66.5
"1356",114.652812517614,-39.5,-66.5
"1357",88.2602957614209,-38.5,-66.5
"1358",90.7747458425934,-37.5,-66.5
"1359",85.8975085106319,-36.5,-66.5
