"","Temperature.X100","Temperature.Longitude","Temperature.Latitude"
"797",-1.506,2.5,-69.5
"798",-1.115,3.5,-69.5
"799",-1.322,4.5,-69.5
"800",-1.745,5.5,-69.5
"801",-1.795,6.5,-69.5
"802",-1.858,7.5,-69.5
"803",-1.589,8.5,-69.5
"804",-1.769,9.5,-69.5
"805",-1.227,11.5,-69.5
"806",-0.154,20.5,-69.5
"807",-0.372,21.5,-69.5
"808",-0.737,22.5,-69.5
"809",-1.682,25.5,-69.5
"810",-1.69,26.5,-69.5
"811",-1.639,27.5,-69.5
"812",-1.498,28.5,-69.5
"813",-1.598,29.5,-69.5
"814",-1.621,38.5,-69.5
"815",-1.733,73.5,-69.5
"816",-1.458,165.5,-69.5
"817",-1.314,166.5,-69.5
"818",-1.319,167.5,-69.5
"819",-1.673,169.5,-69.5
"820",-0.629,170.5,-69.5
"821",0.091,171.5,-69.5
"822",-1.808,172.5,-69.5
"823",-1.12,174.5,-69.5
"824",-0.69,175.5,-69.5
"825",-1.104,176.5,-69.5
"826",-0.778,177.5,-69.5
"827",-1.041,178.5,-69.5
"828",-0.744,179.5,-69.5
"829",-0.655,-179.5,-68.5
"830",-0.656,-178.5,-68.5
"831",-1.279,-177.5,-68.5
"832",-1.252,-176.5,-68.5
"833",-1.355,-175.5,-68.5
"834",-1.72,-174.5,-68.5
"835",-1.369,-173.5,-68.5
"836",-1.218,-172.5,-68.5
"837",-1.272,-171.5,-68.5
"838",-0.977,-170.5,-68.5
"839",-1.157,-169.5,-68.5
"840",-0.793,-168.5,-68.5
"841",-0.674,-167.5,-68.5
"842",-0.789,-166.5,-68.5
"843",-0.78,-165.5,-68.5
"844",-1.68,-159.5,-68.5
"845",-1.077,-158.5,-68.5
"846",-0.999,-157.5,-68.5
"847",-0.673,-156.5,-68.5
"848",-0.898,-155.5,-68.5
"849",-1.171,-154.5,-68.5
"850",-1.204,-153.5,-68.5
"851",-0.773,-152.5,-68.5
"852",-0.969,-151.5,-68.5
"853",-1.336,-150.5,-68.5
"854",-1.134,-149.5,-68.5
"855",-1.542,-147.5,-68.5
"856",-1.721,-146.5,-68.5
"857",-1.482,-145.5,-68.5
"858",-1.535,-144.5,-68.5
"859",-1.359,-143.5,-68.5
"860",-1.639,-142.5,-68.5
"861",-1.487,-141.5,-68.5
"862",-1.459,-140.5,-68.5
"863",-1.283,-139.5,-68.5
"864",-1.442,-138.5,-68.5
"865",-1.643,-137.5,-68.5
"866",-0.513,-135.5,-68.5
"867",-1.413,-134.5,-68.5
"868",-1.843,-133.5,-68.5
"869",-1.821,-132.5,-68.5
"870",-0.483,-128.5,-68.5
"871",-0.409,-127.5,-68.5
"872",-0.788,-126.5,-68.5
"873",-0.751,-125.5,-68.5
"874",-0.623,-124.5,-68.5
"875",-0.973,-123.5,-68.5
"876",-1.06,-122.5,-68.5
"877",-0.627,-121.5,-68.5
"878",-1.107,-120.5,-68.5
"879",-0.769,-119.5,-68.5
"880",-1.089,-113.5,-68.5
"881",-1.64,-112.5,-68.5
"882",-1.052,-109.5,-68.5
"883",-1.369,-108.5,-68.5
"884",-1.049,-107.5,-68.5
"885",-0.023,-106.5,-68.5
"886",-1.129,-105.5,-68.5
"887",-1.379,-104.5,-68.5
"888",-0.982,-103.5,-68.5
"889",-1.005,-102.5,-68.5
"890",-1.31,-101.5,-68.5
"891",-1.178,-100.5,-68.5
"892",-1.261,-99.5,-68.5
"893",-1.193,-98.5,-68.5
"894",-1.321,-97.5,-68.5
"895",-1.013,-96.5,-68.5
"896",-1.166,-95.5,-68.5
"897",-1.518,-94.5,-68.5
"898",-1.293,-93.5,-68.5
"899",-1.071,-92.5,-68.5
"900",-1.033,-91.5,-68.5
"901",-0.941,-90.5,-68.5
"902",-1.118,-89.5,-68.5
"903",-1.126,-88.5,-68.5
"904",-0.845,-87.5,-68.5
"905",-0.829,-86.5,-68.5
"906",-0.679,-85.5,-68.5
"907",-0.769,-84.5,-68.5
"908",-0.728,-83.5,-68.5
"909",-0.61,-82.5,-68.5
"910",-1.029,-81.5,-68.5
"911",-0.916,-80.5,-68.5
"912",-1.029,-79.5,-68.5
"913",-1.107,-78.5,-68.5
"914",-1.289,-77.5,-68.5
"915",-1.237,-76.5,-68.5
"916",-1.39,-75.5,-68.5
"917",-1.342,-74.5,-68.5
"918",-1.114,-73.5,-68.5
"919",-1.047,-72.5,-68.5
"920",-0.801,-71.5,-68.5
"921",-0.814,-69.5,-68.5
"922",-0.317,-68.5,-68.5
"923",-0.203,-67.5,-68.5
"924",-1.749,-44.5,-68.5
"925",-1.251,-42.5,-68.5
"926",-1.205,-41.5,-68.5
"927",-1.375,-40.5,-68.5
"928",-1.467,-39.5,-68.5
"929",-1.58,-38.5,-68.5
"930",-1.688,-35.5,-68.5
"931",-1.477,-34.5,-68.5
"932",-1.567,-33.5,-68.5
"933",-1.579,-32.5,-68.5
"934",-1.473,-31.5,-68.5
"935",-1.644,-30.5,-68.5
"936",-1.52,-29.5,-68.5
"937",-1.619,-28.5,-68.5
"938",-1.538,-27.5,-68.5
"939",-1.409,-25.5,-68.5
"940",-1.233,-24.5,-68.5
"941",-1.514,-23.5,-68.5
"942",-1.51,-22.5,-68.5
"943",-1.445,-21.5,-68.5
"944",-1.251,-20.5,-68.5
"945",-1.193,-19.5,-68.5
"946",-0.704,-18.5,-68.5
"947",-1.065,-17.5,-68.5
"948",-0.828,-16.5,-68.5
"949",-1.12,-15.5,-68.5
"950",-0.913,-14.5,-68.5
"951",-1.305,-13.5,-68.5
"952",-1.123,-12.5,-68.5
"953",-0.848,-11.5,-68.5
"954",-0.878,-10.5,-68.5
"955",-1.033,-9.5,-68.5
"956",-1.196,-8.5,-68.5
"957",-0.617,-7.5,-68.5
"958",-1.237,-6.5,-68.5
"959",-0.715,-5.5,-68.5
"960",-0.7,-4.5,-68.5
"961",-0.739,-3.5,-68.5
"962",-0.617,-2.5,-68.5
"963",-0.562,-1.5,-68.5
"964",-0.636,-0.5,-68.5
"965",-0.598,0.5,-68.5
"966",-0.782,1.5,-68.5
"967",-0.437,2.5,-68.5
"968",-0.075,3.5,-68.5
"969",-0.927,4.5,-68.5
"970",-1.033,5.5,-68.5
"971",-0.868,6.5,-68.5
"972",-0.57,7.5,-68.5
"973",-0.381,8.5,-68.5
"974",-0.724,9.5,-68.5
"975",-1.327,10.5,-68.5
"976",-1.665,11.5,-68.5
"977",-1.603,12.5,-68.5
"978",-1.707,13.5,-68.5
"979",-1.776,14.5,-68.5
"980",-1.772,15.5,-68.5
"981",-1.722,16.5,-68.5
"982",-0.714,17.5,-68.5
"983",-1.291,18.5,-68.5
"984",-0.978,19.5,-68.5
"985",-0.546,20.5,-68.5
"986",-1.157,21.5,-68.5
"987",-1.1,22.5,-68.5
"988",-1.108,23.5,-68.5
"989",-1.205,24.5,-68.5
"990",-1.478,25.5,-68.5
"991",-1.219,26.5,-68.5
"992",-1.411,27.5,-68.5
"993",-1.174,28.5,-68.5
"994",-1.49,29.5,-68.5
"995",-1.71,30.5,-68.5
"996",-1.845,31.5,-68.5
"997",-1.87,32.5,-68.5
"998",-1.901,35.5,-68.5
"999",-1.095,36.5,-68.5
"1000",-1.71,37.5,-68.5
"1001",-1.689,38.5,-68.5
"1002",-1.632,39.5,-68.5
"1003",-1.863,70.5,-68.5
"1004",-1.849,71.5,-68.5
"1005",-1.758,72.5,-68.5
"1006",-1.731,73.5,-68.5
"1007",-1.704,74.5,-68.5
"1008",-1.705,75.5,-68.5
"1009",-1.716,76.5,-68.5
"1010",-1.652,77.5,-68.5
"1011",-1.71,163.5,-68.5
"1012",-1.644,164.5,-68.5
"1013",-0.117,168.5,-68.5
"1014",-0.323,169.5,-68.5
"1015",-0.061,170.5,-68.5
"1016",-0.361,171.5,-68.5
"1017",-0.083,172.5,-68.5
"1018",-0.643,173.5,-68.5
"1019",-0.787,174.5,-68.5
"1020",-0.796,175.5,-68.5
"1021",-0.349,176.5,-68.5
"1022",-0.535,177.5,-68.5
"1023",-0.421,178.5,-68.5
"1024",-0.349,179.5,-68.5
"1025",0.251,-179.5,-67.5
"1026",-1.347,-178.5,-67.5
"1027",-0.34,-177.5,-67.5
"1028",-1.405,-176.5,-67.5
"1029",-1.566,-175.5,-67.5
"1030",-1.364,-174.5,-67.5
"1031",-1.489,-173.5,-67.5
"1032",-1.489,-172.5,-67.5
"1033",-1.342,-171.5,-67.5
"1034",-1.086,-170.5,-67.5
"1035",-0.433,-169.5,-67.5
"1036",-0.666,-168.5,-67.5
"1037",-0.774,-167.5,-67.5
"1038",-0.712,-166.5,-67.5
"1039",-1.012,-165.5,-67.5
"1040",-1.33,-164.5,-67.5
"1041",0.097,-163.5,-67.5
"1042",-0.888,-162.5,-67.5
"1043",-0.044,-161.5,-67.5
"1044",-1.23,-160.5,-67.5
"1045",-1.227,-159.5,-67.5
"1046",-0.65,-158.5,-67.5
"1047",-0.312,-157.5,-67.5
"1048",-0.573,-156.5,-67.5
"1049",-1.128,-155.5,-67.5
"1050",-1.239,-154.5,-67.5
"1051",-1.17,-153.5,-67.5
"1052",-0.999,-152.5,-67.5
"1053",-1.177,-151.5,-67.5
"1054",-1.119,-150.5,-67.5
"1055",-1.322,-149.5,-67.5
"1056",-1.263,-148.5,-67.5
"1057",-1.539,-147.5,-67.5
"1058",-1.735,-146.5,-67.5
"1059",-1.788,-145.5,-67.5
"1060",-1.61,-144.5,-67.5
"1061",-1.53,-143.5,-67.5
"1062",-1.318,-142.5,-67.5
"1063",-1.379,-141.5,-67.5
"1064",-1.468,-140.5,-67.5
"1065",-1.311,-139.5,-67.5
"1066",-1.563,-138.5,-67.5
"1067",-1.655,-137.5,-67.5
"1068",-1.369,-136.5,-67.5
"1069",-1.275,-135.5,-67.5
"1070",-1.141,-134.5,-67.5
"1071",-1.817,-133.5,-67.5
"1072",-1.269,-132.5,-67.5
"1073",-1.302,-130.5,-67.5
"1074",-1.614,-129.5,-67.5
"1075",-1.304,-128.5,-67.5
"1076",-1.4,-127.5,-67.5
"1077",-1.328,-126.5,-67.5
"1078",-1.232,-125.5,-67.5
"1079",-1.658,-124.5,-67.5
"1080",-1.428,-123.5,-67.5
"1081",-1.25,-122.5,-67.5
"1082",-1.505,-121.5,-67.5
"1083",-1.4,-120.5,-67.5
"1084",-0.962,-119.5,-67.5
"1085",-1.387,-118.5,-67.5
"1086",-1.264,-117.5,-67.5
"1087",-1.157,-116.5,-67.5
"1088",-0.969,-115.5,-67.5
"1089",-0.973,-114.5,-67.5
"1090",-1.716,-113.5,-67.5
"1091",-1.013,-112.5,-67.5
"1092",-1.247,-111.5,-67.5
"1093",-0.434,-110.5,-67.5
"1094",-1.169,-109.5,-67.5
"1095",-1.522,-108.5,-67.5
"1096",-0.644,-107.5,-67.5
"1097",-1.391,-106.5,-67.5
"1098",-0.829,-105.5,-67.5
"1099",-0.926,-104.5,-67.5
"1100",-0.672,-103.5,-67.5
"1101",-1.392,-102.5,-67.5
"1102",-1.075,-101.5,-67.5
"1103",-1.007,-100.5,-67.5
"1104",-0.91,-99.5,-67.5
"1105",-1.36,-98.5,-67.5
"1106",-1.327,-97.5,-67.5
"1107",-0.772,-96.5,-67.5
"1108",-0.876,-95.5,-67.5
"1109",-0.799,-94.5,-67.5
"1110",-1.242,-93.5,-67.5
"1111",-1.096,-92.5,-67.5
"1112",-1.26,-91.5,-67.5
"1113",-1.371,-90.5,-67.5
"1114",-1.276,-89.5,-67.5
"1115",-1.345,-88.5,-67.5
"1116",-1.148,-87.5,-67.5
"1117",-1.265,-86.5,-67.5
"1118",-1.212,-85.5,-67.5
"1119",-1.14,-84.5,-67.5
"1120",-1.254,-83.5,-67.5
"1121",-1.311,-82.5,-67.5
"1122",-1.175,-81.5,-67.5
"1123",-1.002,-80.5,-67.5
"1124",-1.018,-79.5,-67.5
"1125",-1.005,-78.5,-67.5
"1126",-0.956,-77.5,-67.5
"1127",-0.76,-76.5,-67.5
"1128",-0.831,-75.5,-67.5
"1129",-1.143,-74.5,-67.5
"1130",-1.103,-73.5,-67.5
"1131",-0.852,-72.5,-67.5
"1132",-0.464,-71.5,-67.5
"1133",-0.69,-70.5,-67.5
"1134",-0.811,-69.5,-67.5
"1135",-1.541,-44.5,-67.5
"1136",-1.378,-43.5,-67.5
"1137",-1.207,-42.5,-67.5
"1138",-1.611,-41.5,-67.5
"1139",-1.692,-40.5,-67.5
"1140",-1.715,-39.5,-67.5
"1141",-1.557,-38.5,-67.5
"1142",-1.331,-37.5,-67.5
"1143",-1.507,-36.5,-67.5
"1144",-1.404,-35.5,-67.5
"1145",-1.835,-34.5,-67.5
"1146",-1.622,-33.5,-67.5
"1147",-1.54,-32.5,-67.5
"1148",-1.527,-31.5,-67.5
"1149",-1.465,-30.5,-67.5
"1150",-1.417,-29.5,-67.5
"1151",-1.484,-28.5,-67.5
"1152",-1.527,-27.5,-67.5
"1153",-1.583,-26.5,-67.5
"1154",-1.29,-25.5,-67.5
"1155",-1.287,-24.5,-67.5
"1156",-1.397,-23.5,-67.5
"1157",-1.218,-22.5,-67.5
"1158",-1.263,-21.5,-67.5
"1159",-1.486,-20.5,-67.5
"1160",-1.401,-19.5,-67.5
"1161",-1.385,-18.5,-67.5
"1162",-1.485,-17.5,-67.5
"1163",-1.761,-16.5,-67.5
"1164",-1.208,-15.5,-67.5
"1165",-1.185,-14.5,-67.5
"1166",-1.193,-13.5,-67.5
"1167",-0.894,-12.5,-67.5
"1168",-1.311,-11.5,-67.5
"1169",-1.446,-10.5,-67.5
"1170",-1.141,-9.5,-67.5
"1171",-1.268,-8.5,-67.5
"1172",-0.916,-7.5,-67.5
"1173",-0.963,-6.5,-67.5
"1174",-1.062,-5.5,-67.5
"1175",-0.613,-4.5,-67.5
"1176",-0.556,-3.5,-67.5
"1177",-0.399,-2.5,-67.5
"1178",-0.484,-1.5,-67.5
"1179",-0.417,-0.5,-67.5
"1180",0.046,0.5,-67.5
"1181",0.486,1.5,-67.5
"1182",-0.952,2.5,-67.5
"1183",-1.381,3.5,-67.5
"1184",-0.599,4.5,-67.5
"1185",-0.87,5.5,-67.5
"1186",-0.436,6.5,-67.5
"1187",0.333,7.5,-67.5
"1188",-0.541,8.5,-67.5
"1189",-0.869,9.5,-67.5
"1190",-1.084,10.5,-67.5
"1191",-1.353,11.5,-67.5
"1192",-0.631,12.5,-67.5
"1193",-1.21,13.5,-67.5
"1194",-1.228,14.5,-67.5
"1195",-1.842,15.5,-67.5
"1196",-0.989,16.5,-67.5
"1197",-0.469,17.5,-67.5
"1198",-0.552,18.5,-67.5
"1199",-0.521,19.5,-67.5
"1200",-0.482,20.5,-67.5
"1201",-0.083,21.5,-67.5
"1202",-0.363,22.5,-67.5
"1203",-0.378,23.5,-67.5
"1204",-1.114,24.5,-67.5
"1205",-1.559,25.5,-67.5
"1206",-1.409,26.5,-67.5
"1207",-1.365,27.5,-67.5
"1208",-1.432,28.5,-67.5
"1209",-1.237,29.5,-67.5
"1210",-1.418,30.5,-67.5
"1211",-1.511,31.5,-67.5
"1212",-1.816,32.5,-67.5
"1213",-1.8,33.5,-67.5
"1214",-1.702,34.5,-67.5
"1215",-1.738,35.5,-67.5
"1216",-1.569,36.5,-67.5
"1217",-0.819,37.5,-67.5
"1218",-1.252,38.5,-67.5
"1219",-1.718,39.5,-67.5
"1220",-1.688,40.5,-67.5
"1221",-1.417,41.5,-67.5
"1222",-1.577,42.5,-67.5
"1223",-1.412,43.5,-67.5
"1224",-1.554,44.5,-67.5
"1225",-1.812,70.5,-67.5
"1226",-1.8,71.5,-67.5
"1227",-1.752,72.5,-67.5
"1228",-1.684,73.5,-67.5
"1229",-1.589,74.5,-67.5
"1230",-1.687,75.5,-67.5
"1231",-1.621,76.5,-67.5
"1232",-1.593,77.5,-67.5
"1233",-1.735,78.5,-67.5
"1234",-1.736,79.5,-67.5
"1235",-1.778,80.5,-67.5
"1236",-1.684,147.5,-67.5
"1237",-1.748,161.5,-67.5
"1238",-1.682,162.5,-67.5
"1239",-1.504,163.5,-67.5
"1240",-1.136,164.5,-67.5
"1241",-1.002,165.5,-67.5
"1242",-0.531,166.5,-67.5
"1243",-0.983,167.5,-67.5
"1244",0.23,168.5,-67.5
"1245",0.404,169.5,-67.5
"1246",0.549,170.5,-67.5
"1247",-0.789,171.5,-67.5
"1248",-0.562,172.5,-67.5
"1249",-0.355,173.5,-67.5
"1250",-0.57,174.5,-67.5
"1251",-0.752,175.5,-67.5
"1252",-0.617,176.5,-67.5
"1253",-0.546,177.5,-67.5
"1254",-0.617,178.5,-67.5
"1255",-0.27,179.5,-67.5
"1256",-1.221,-179.5,-66.5
"1257",-0.696,-178.5,-66.5
"1258",-0.538,-177.5,-66.5
"1259",-0.619,-176.5,-66.5
"1260",-0.089,-175.5,-66.5
"1261",-1.191,-174.5,-66.5
"1262",-1.119,-173.5,-66.5
"1263",-1.327,-172.5,-66.5
"1264",-1.49,-171.5,-66.5
"1265",-1.545,-170.5,-66.5
"1266",-1.524,-169.5,-66.5
"1267",-0.991,-168.5,-66.5
"1268",-0.975,-167.5,-66.5
"1269",-0.61,-166.5,-66.5
"1270",-1.008,-165.5,-66.5
"1271",-0.645,-164.5,-66.5
"1272",-1.058,-163.5,-66.5
"1273",-1.06,-162.5,-66.5
"1274",-1.005,-161.5,-66.5
"1275",-0.913,-160.5,-66.5
"1276",-0.941,-159.5,-66.5
"1277",-0.692,-158.5,-66.5
"1278",-1.502,-157.5,-66.5
"1279",-1.569,-156.5,-66.5
"1280",-1.16,-155.5,-66.5
"1281",-1.449,-154.5,-66.5
"1282",-1.675,-153.5,-66.5
"1283",-1.607,-152.5,-66.5
"1284",-1.504,-151.5,-66.5
"1285",-1.759,-150.5,-66.5
"1286",-1.608,-149.5,-66.5
"1287",-1.768,-148.5,-66.5
"1288",-1.675,-147.5,-66.5
"1289",-1.681,-146.5,-66.5
"1290",-1.571,-145.5,-66.5
"1291",-1.791,-143.5,-66.5
"1292",-1.332,-142.5,-66.5
"1293",-1.466,-141.5,-66.5
"1294",-1.503,-140.5,-66.5
"1295",-1.373,-139.5,-66.5
"1296",-1.7,-138.5,-66.5
"1297",-1.678,-137.5,-66.5
"1298",-1.38,-136.5,-66.5
"1299",-1.483,-135.5,-66.5
"1300",-1.41,-134.5,-66.5
"1301",-1.416,-133.5,-66.5
"1302",-1.245,-132.5,-66.5
"1303",-0.903,-131.5,-66.5
"1304",-1.077,-130.5,-66.5
"1305",-1.406,-129.5,-66.5
"1306",-1.559,-128.5,-66.5
"1307",-1.022,-127.5,-66.5
"1308",-0.835,-126.5,-66.5
"1309",-1.198,-125.5,-66.5
"1310",-1.237,-124.5,-66.5
"1311",-1.349,-123.5,-66.5
"1312",-1.164,-122.5,-66.5
"1313",-1.052,-121.5,-66.5
"1314",-1.352,-120.5,-66.5
"1315",-1.484,-119.5,-66.5
"1316",-1.221,-118.5,-66.5
"1317",-1,-117.5,-66.5
"1318",-1.094,-116.5,-66.5
"1319",-1.225,-115.5,-66.5
"1320",-1.019,-114.5,-66.5
"1321",-1.538,-113.5,-66.5
"1322",-0.677,-112.5,-66.5
"1323",-0.93,-111.5,-66.5
"1324",-1.187,-110.5,-66.5
"1325",-1.7,-109.5,-66.5
"1326",-1.644,-108.5,-66.5
"1327",-1.329,-107.5,-66.5
"1328",-1.773,-106.5,-66.5
"1329",-1.056,-105.5,-66.5
"1330",-1.01,-104.5,-66.5
"1331",-0.501,-103.5,-66.5
"1332",-0.893,-102.5,-66.5
"1333",-0.837,-101.5,-66.5
"1334",-1.164,-100.5,-66.5
"1335",-0.829,-99.5,-66.5
"1336",-1.119,-98.5,-66.5
"1337",-0.976,-97.5,-66.5
"1338",-1.078,-96.5,-66.5
"1339",-1.327,-95.5,-66.5
"1340",-1.366,-94.5,-66.5
"1341",-1.188,-93.5,-66.5
"1342",-1.189,-92.5,-66.5
"1343",-1.135,-91.5,-66.5
"1344",-1.472,-90.5,-66.5
"1345",-1.677,-89.5,-66.5
"1346",-1.633,-88.5,-66.5
"1347",-1.252,-87.5,-66.5
"1348",-1.247,-86.5,-66.5
"1349",-1.536,-85.5,-66.5
"1350",-1.472,-84.5,-66.5
"1351",-1.31,-83.5,-66.5
"1352",-1.466,-82.5,-66.5
"1353",-1.291,-81.5,-66.5
"1354",-1.188,-80.5,-66.5
"1355",-0.818,-79.5,-66.5
"1356",-1.276,-78.5,-66.5
"1357",-0.828,-77.5,-66.5
"1358",-0.879,-76.5,-66.5
"1359",-1.01,-75.5,-66.5
"1360",-1.006,-74.5,-66.5
"1361",-0.821,-73.5,-66.5
"1362",-0.765,-72.5,-66.5
"1363",-0.815,-71.5,-66.5
"1364",-0.727,-70.5,-66.5
"1365",-0.646,-69.5,-66.5
"1366",-0.759,-68.5,-66.5
"1367",-1.333,-49.5,-66.5
"1368",-1.686,-48.5,-66.5
"1369",-1.65,-47.5,-66.5
"1370",-0.837,-46.5,-66.5
"1371",-1.714,-45.5,-66.5
"1372",-1.479,-44.5,-66.5
"1373",-1.656,-43.5,-66.5
"1374",-1.524,-42.5,-66.5
"1375",-1.777,-41.5,-66.5
"1376",-1.717,-40.5,-66.5
"1377",-1.755,-39.5,-66.5
"1378",-1.695,-38.5,-66.5
"1379",-1.721,-37.5,-66.5
"1380",-1.621,-36.5,-66.5
"1381",-1.586,-35.5,-66.5
"1382",-1.642,-34.5,-66.5
"1383",-1.666,-33.5,-66.5
"1384",-1.757,-32.5,-66.5
"1385",-1.781,-31.5,-66.5
"1386",-1.762,-30.5,-66.5
"1387",-1.736,-29.5,-66.5
"1388",-1.728,-28.5,-66.5
"1389",-1.766,-27.5,-66.5
"1390",-1.475,-26.5,-66.5
"1391",-1.229,-25.5,-66.5
"1392",-0.944,-24.5,-66.5
"1393",-1.362,-23.5,-66.5
"1394",-1.302,-22.5,-66.5
"1395",-1.35,-21.5,-66.5
"1396",-1.112,-20.5,-66.5
"1397",-1.222,-19.5,-66.5
"1398",-1.142,-18.5,-66.5
"1399",-1.409,-17.5,-66.5
"1400",-1.296,-16.5,-66.5
"1401",-1.314,-15.5,-66.5
"1402",-0.857,-14.5,-66.5
"1403",-1.15,-13.5,-66.5
"1404",-1.319,-12.5,-66.5
"1405",-1.174,-11.5,-66.5
"1406",-1.248,-10.5,-66.5
"1407",-1.354,-9.5,-66.5
"1408",-1.439,-8.5,-66.5
"1409",-1.53,-7.5,-66.5
"1410",-1.423,-6.5,-66.5
"1411",-1.341,-5.5,-66.5
"1412",-0.213,-4.5,-66.5
"1413",-0.262,-3.5,-66.5
"1414",-0.041,-2.5,-66.5
"1415",0.058,-1.5,-66.5
"1416",0.315,-0.5,-66.5
"1417",0.072,0.5,-66.5
"1418",-0.042,1.5,-66.5
"1419",-1.521,2.5,-66.5
"1420",-1.339,3.5,-66.5
"1421",-1.129,4.5,-66.5
"1422",-0.289,5.5,-66.5
"1423",0.912,6.5,-66.5
"1424",0.907,7.5,-66.5
"1425",0.874,8.5,-66.5
"1426",-0.426,9.5,-66.5
"1427",-1.304,10.5,-66.5
"1428",-1.277,11.5,-66.5
"1429",-1.526,12.5,-66.5
"1430",-1.703,13.5,-66.5
"1431",-0.043,14.5,-66.5
"1432",0.58,15.5,-66.5
"1433",0.791,16.5,-66.5
"1434",0.666,17.5,-66.5
"1435",0.393,18.5,-66.5
"1436",0.38,19.5,-66.5
"1437",-0.044,20.5,-66.5
"1438",-0.29,21.5,-66.5
"1439",0.392,22.5,-66.5
"1440",-0.33,23.5,-66.5
"1441",-0.534,24.5,-66.5
"1442",-1.121,26.5,-66.5
"1443",-1.364,27.5,-66.5
"1444",-1.33,28.5,-66.5
"1445",-1.666,29.5,-66.5
"1446",-1.483,30.5,-66.5
"1447",-1.467,31.5,-66.5
"1448",-1.514,32.5,-66.5
"1449",-1.629,33.5,-66.5
"1450",-1.745,34.5,-66.5
"1451",-0.89,35.5,-66.5
"1452",-1.039,36.5,-66.5
"1453",-0.738,37.5,-66.5
"1454",-0.248,38.5,-66.5
"1455",0.125,39.5,-66.5
"1456",-0.994,40.5,-66.5
"1457",-1.717,41.5,-66.5
"1458",-1.79,42.5,-66.5
"1459",-0.28,43.5,-66.5
"1460",-1.606,44.5,-66.5
"1461",-1.557,45.5,-66.5
"1462",-1.747,46.5,-66.5
"1463",-1.675,47.5,-66.5
"1464",-1.787,48.5,-66.5
"1465",-1.748,49.5,-66.5
"1466",-1.531,57.5,-66.5
"1467",-1.639,58.5,-66.5
"1468",-1.683,59.5,-66.5
"1469",-1.723,60.5,-66.5
"1470",-1.779,61.5,-66.5
"1471",-1.765,62.5,-66.5
"1472",-1.742,63.5,-66.5
"1473",-1.728,64.5,-66.5
"1474",-1.734,65.5,-66.5
"1475",-1.78,66.5,-66.5
"1476",-1.638,67.5,-66.5
"1477",-1.724,68.5,-66.5
"1478",-1.772,69.5,-66.5
"1479",-1.776,70.5,-66.5
"1480",-1.768,71.5,-66.5
"1481",-1.778,72.5,-66.5
"1482",-1.798,73.5,-66.5
"1483",-1.732,74.5,-66.5
"1484",-1.731,75.5,-66.5
"1485",-1.699,76.5,-66.5
"1486",-1.806,77.5,-66.5
"1487",-1.788,78.5,-66.5
"1488",-1.792,79.5,-66.5
"1489",-1.841,80.5,-66.5
"1490",-1.848,81.5,-66.5
"1491",-1.638,82.5,-66.5
"1492",-1.795,83.5,-66.5
"1493",-1.808,84.5,-66.5
"1495",-1.779,117.5,-66.5
"1496",-1.836,118.5,-66.5
"1497",-1.821,119.5,-66.5
"1498",-1.633,120.5,-66.5
"1499",-1.71,142.5,-66.5
"1500",-1.615,143.5,-66.5
"1501",-1.807,144.5,-66.5
"1502",-1.617,145.5,-66.5
"1503",-1.617,146.5,-66.5
"1504",-1.621,147.5,-66.5
"1505",-1.532,148.5,-66.5
"1506",-1.36,161.5,-66.5
"1507",-1.064,162.5,-66.5
"1508",-1.353,163.5,-66.5
"1509",-1.096,164.5,-66.5
"1510",-0.966,165.5,-66.5
"1511",-0.295,166.5,-66.5
"1512",-0.131,167.5,-66.5
"1513",0.397,168.5,-66.5
"1514",0.289,169.5,-66.5
"1515",-0.41,170.5,-66.5
"1516",-0.442,171.5,-66.5
"1517",0.077,172.5,-66.5
"1518",-0.848,173.5,-66.5
"1519",-0.103,174.5,-66.5
"1520",-0.535,175.5,-66.5
"1521",-1.562,176.5,-66.5
"1522",-1.636,177.5,-66.5
"1523",-1.204,178.5,-66.5
"1524",-1.211,179.5,-66.5
"1525",-0.893,-179.5,-65.5
"1526",-0.746,-178.5,-65.5
"1527",-0.341,-177.5,-65.5
"1528",-0.447,-176.5,-65.5
"1529",-0.795,-175.5,-65.5
"1530",-0.743,-174.5,-65.5
"1531",-0.953,-173.5,-65.5
"1532",-0.937,-172.5,-65.5
"1533",-1.143,-171.5,-65.5
"1534",-1.371,-170.5,-65.5
"1535",-1.325,-169.5,-65.5
"1536",-1.453,-168.5,-65.5
"1537",-1.47,-167.5,-65.5
"1538",-1.235,-166.5,-65.5
"1539",-1.313,-165.5,-65.5
"1540",-0.242,-164.5,-65.5
"1541",-1.255,-163.5,-65.5
"1542",-0.913,-162.5,-65.5
"1543",-1.21,-161.5,-65.5
"1544",-1.649,-160.5,-65.5
"1545",-0.754,-159.5,-65.5
"1546",-1.37,-158.5,-65.5
"1547",-1.389,-157.5,-65.5
"1548",-1.753,-156.5,-65.5
"1549",-1.602,-155.5,-65.5
"1550",-1.276,-154.5,-65.5
"1551",-1.839,-152.5,-65.5
"1552",-1.721,-151.5,-65.5
"1553",-1.374,-150.5,-65.5
"1554",-1.574,-149.5,-65.5
"1555",-1.548,-148.5,-65.5
"1556",-1.43,-147.5,-65.5
"1557",-1.744,-146.5,-65.5
"1558",-1.751,-145.5,-65.5
